Student_ID,Gender,Study_Hours,Attendance_Percent,Previous_Marks,Assignment_Score,Quiz_Score,Internal_Marks,Internet_Access,Extracurricular,Sleep_Hours,Final_Marks
2082,Male,4.9,69,54,85,50,30,Yes,No,6.9,66
2083,Male,8.2,65,60,77,39,22,Yes,Yes,7.1,64
2084,Female,8.3,80,75,88,59,18,Yes,Yes,6.1,78
2085,Female,5.2,69,80,87,41,24,No,Yes,6.7,71
2086,Female,2.8,90,31,86,93,26,Yes,Yes,6.9,66
2087,Female,8.1,85,72,86,31,22,Yes,No,6.9,73
2088,Female,8.1,62,36,76,73,25,Yes,Yes,7.5,66
2089,Male,2.2,65,70,81,85,24,No,No,5.3,67
2090,Male,7.8,98,68,48,66,27,Yes,Yes,7.3,72
2091,Male,6.6,87,62,70,75,14,No,Yes,6.8,65
2092,Male,1.3,65,75,90,72,22,Yes,No,7.1,68
2093,Male,8.8,74,72,90,48,26,Yes,Yes,7.2,78
2094,Female,4.7,69,75,99,41,17,Yes,Yes,5.3,65
2095,Female,2.8,63,80,70,80,20,Yes,Yes,5.6,69
2096,Male,9.7,95,82,91,50,24,Yes,No,6.1,80
2097,Male,8.2,90,69,53,77,14,Yes,Yes,6.5,67
2098,Male,7.1,87,52,72,50,21,Yes,No,7.4,58
2099,Female,8.1,89,75,77,87,21,Yes,Yes,4.7,78
2100,Male,5.5,82,74,84,81,11,Yes,No,7.6,70
2101,Female,8.5,89,55,79,51,21,Yes,Yes,7.4,71
2102,Female,7.5,72,88,45,73,12,No,No,4.0,55
2103,Male,3.1,84,81,94,97,21,Yes,Yes,5.2,82
2104,Male,6.2,95,31,57,49,27,No,No,4.5,56
2105,Male,9.3,77,81,53,32,11,No,Yes,7.5,66
2106,Female,6.0,97,62,58,54,22,Yes,Yes,7.0,62
2107,Male,4.9,50,60,64,62,21,Yes,Yes,6.8,62
2108,Male,6.2,64,88,64,55,23,Yes,Yes,6.6,68
2109,Female,5.3,85,68,58,85,23,Yes,Yes,7.9,70
2110,Male,9.0,74,68,74,67,26,Yes,No,7.0,81
2111,Male,7.9,85,52,78,72,22,Yes,No,4.9,67
2112,Male,8.2,88,46,62,86,27,Yes,Yes,6.3,71
2113,Male,9.1,82,73,75,83,26,Yes,No,7.7,83
2114,Male,7.2,97,69,79,58,16,Yes,Yes,5.1,69
2115,Female,3.1,66,64,83,62,19,Yes,Yes,5.2,62
2116,Female,6.0,97,78,63,72,18,Yes,No,6.8,72
2117,Male,7.9,84,43,86,68,13,Yes,No,7.1,69
2118,Male,1.2,72,71,85,89,22,Yes,No,7.1,70
2119,Male,8.8,86,79,71,49,21,Yes,Yes,6.3,73
2120,Male,1.5,94,78,54,68,19,Yes,No,7.2,68
2121,Male,8.6,90,52,86,80,24,Yes,Yes,6.0,77
2122,Male,3.2,86,68,64,81,24,No,Yes,6.5,72
2123,Male,7.5,86,62,78,70,22,Yes,Yes,5.2,72
2124,Female,9.0,77,64,77,71,20,Yes,No,4.3,66
2125,Female,6.3,99,66,55,91,22,Yes,No,5.9,76
2126,Male,8.8,61,76,85,91,17,Yes,No,7.4,73
2127,Female,5.3,90,63,43,71,20,Yes,Yes,7.5,65
2128,Female,4.2,83,59,40,96,12,Yes,Yes,6.7,56
2129,Male,1.9,52,90,47,73,10,Yes,Yes,6.9,58
2130,Female,7.3,63,64,72,71,12,Yes,Yes,7.0,64
2131,Female,3.9,86,82,61,76,30,Yes,Yes,5.3,76
2132,Male,2.2,94,71,75,73,22,Yes,No,6.3,70
2133,Female,9.0,82,64,57,74,30,Yes,Yes,7.5,81
2134,Female,9.8,89,72,83,66,19,Yes,Yes,6.6,77
2135,Female,6.5,85,56,78,68,30,Yes,Yes,6.7,72
2136,Male,1.6,61,84,42,74,23,Yes,Yes,4.4,65
2137,Male,4.8,90,74,44,38,20,Yes,Yes,7.5,65
2138,Female,7.7,80,80,83,77,21,Yes,No,5.0,72
2139,Male,6.6,58,55,87,83,11,Yes,No,7.6,65
2140,Female,8.5,80,54,74,60,15,Yes,No,6.6,65
2141,Female,5.3,79,33,74,92,25,Yes,Yes,7.1,64
2142,Female,1.0,82,76,71,36,12,Yes,Yes,6.0,59
2143,Male,9.9,72,68,86,68,21,Yes,Yes,6.6,74
2144,Female,6.1,58,71,94,99,25,Yes,No,5.2,77
2145,Male,4.5,82,68,58,54,22,Yes,No,6.1,63
2146,Female,3.4,96,48,86,90,13,Yes,Yes,6.9,63
2147,Female,6.4,75,69,63,70,25,Yes,Yes,5.1,66
2148,Male,4.7,80,58,60,71,24,Yes,Yes,7.9,62
2149,Male,1.7,86,55,86,50,22,Yes,No,7.7,67
2150,Female,6.1,61,51,59,61,21,Yes,No,5.4,56
2151,Male,4.2,52,67,61,63,25,Yes,No,6.4,61
2152,Male,3.2,83,51,91,78,23,Yes,Yes,7.8,62
2153,Male,3.8,78,91,76,68,22,Yes,Yes,5.5,71
2154,Female,2.2,90,80,80,72,24,Yes,Yes,7.0,69
2155,Female,7.1,85,43,53,73,14,Yes,Yes,6.9,62
2156,Female,6.4,51,52,67,55,26,Yes,Yes,7.1,66
2157,Male,6.8,89,68,81,94,22,Yes,No,6.3,74
2158,Male,3.4,86,64,91,57,27,Yes,No,6.7,77
2159,Male,2.0,93,35,61,39,26,Yes,Yes,6.7,56
2160,Female,2.8,86,56,66,66,25,Yes,No,7.3,63
2161,Female,4.3,87,42,73,78,22,Yes,Yes,4.9,53
2162,Male,3.1,85,78,89,94,15,Yes,Yes,6.0,78
2163,Male,6.4,55,95,74,77,21,Yes,Yes,7.2,72
2164,Female,7.0,78,65,59,55,14,Yes,Yes,6.1,55
2165,Female,3.9,89,94,84,73,22,Yes,Yes,8.0,82
2166,Female,1.6,71,70,80,81,23,Yes,Yes,7.6,76
2167,Male,6.9,74,59,64,100,26,Yes,Yes,5.9,77
2168,Female,6.5,70,87,69,72,10,Yes,No,6.5,69
2169,Male,6.8,85,35,99,72,21,Yes,Yes,6.7,67
2170,Female,4.7,84,59,48,42,22,Yes,Yes,7.8,62
2171,Male,6.9,57,66,41,73,21,Yes,Yes,8.0,67
2172,Female,4.0,66,81,81,57,21,No,No,7.9,71
2173,Male,6.1,81,95,43,83,21,Yes,Yes,6.7,75
2174,Male,5.0,81,31,69,39,23,Yes,No,5.4,52
2175,Male,4.5,94,48,70,72,23,Yes,Yes,6.5,62
2176,Female,9.1,78,53,93,80,11,Yes,Yes,7.7,67
2177,Male,7.9,87,49,87,63,24,Yes,No,6.8,65
2178,Male,6.4,51,74,87,75,28,Yes,Yes,7.2,76
2179,Male,3.1,90,80,45,67,12,Yes,Yes,4.2,55
2180,Female,2.4,69,76,74,44,17,Yes,Yes,5.2,56
2181,Male,1.9,60,68,85,53,19,No,No,7.7,62
2182,Male,2.2,99,89,88,72,10,Yes,Yes,7.5,74
2183,Female,4.6,73,68,94,79,30,Yes,Yes,7.7,81
2184,Female,6.1,84,57,61,73,24,No,No,6.4,62
2185,Male,3.3,97,88,64,39,21,Yes,Yes,6.5,64
2186,Female,7.0,65,43,95,64,16,No,No,7.3,65
2187,Female,9.8,68,79,66,74,24,Yes,No,7.9,75
2188,Male,4.1,73,68,74,84,17,Yes,Yes,6.8,66
2189,Female,2.3,66,72,41,73,22,Yes,Yes,6.4,63
2190,Male,1.0,54,81,59,70,23,Yes,Yes,6.7,61
2191,Female,6.5,95,69,80,61,10,Yes,No,7.8,66
2192,Male,4.5,67,30,60,81,16,Yes,No,7.6,49
2193,Female,7.4,98,34,84,84,26,Yes,No,6.9,68
2194,Female,2.6,90,30,80,72,17,Yes,No,6.2,55
2195,Female,6.7,99,69,72,50,10,Yes,No,6.2,57
2196,Female,5.9,100,81,57,71,26,Yes,Yes,5.7,76
2197,Male,8.7,80,75,42,43,16,No,Yes,5.6,61
2198,Female,7.7,57,82,79,48,20,No,No,6.9,72
2199,Male,3.1,78,82,88,82,19,Yes,Yes,7.2,74
2200,Male,6.6,74,60,45,81,23,Yes,Yes,6.6,70
2201,Female,7.4,82,39,61,34,22,Yes,No,7.6,58
2202,Male,6.1,89,58,99,49,20,Yes,Yes,6.6,66
2203,Female,4.9,84,61,93,72,14,Yes,No,5.2,65
2204,Female,7.0,95,88,50,78,20,Yes,No,6.3,76
2205,Female,6.5,96,79,56,67,18,Yes,Yes,6.7,70
2206,Female,7.9,88,75,40,92,28,Yes,No,6.5,77
2207,Female,7.2,91,39,53,83,23,Yes,Yes,5.2,60
2208,Female,9.9,95,90,92,58,21,Yes,Yes,6.6,80
2209,Male,7.8,53,79,85,66,21,Yes,Yes,5.8,68
2210,Male,6.0,65,73,100,92,26,No,Yes,5.3,83
2211,Male,5.2,72,80,43,97,22,Yes,Yes,5.3,66
2212,Female,6.1,86,56,92,33,26,Yes,Yes,6.6,65
2213,Male,5.2,99,70,68,30,16,Yes,Yes,4.2,57
2214,Male,1.4,67,81,47,71,16,Yes,Yes,4.2,60
2215,Female,2.4,86,70,77,46,19,Yes,No,5.3,60
2216,Male,5.2,83,52,72,93,10,Yes,No,4.4,62
2217,Female,6.1,81,52,61,93,28,Yes,Yes,6.1,68
2218,Female,5.4,63,69,62,64,20,Yes,Yes,4.9,63
2219,Female,8.1,86,92,52,90,17,Yes,Yes,6.3,74
2220,Male,3.1,87,81,44,68,17,Yes,Yes,6.1,69
2221,Female,4.0,82,54,43,75,21,No,No,6.7,56
2222,Female,6.7,57,84,85,90,30,Yes,No,5.5,82
2223,Male,4.6,80,30,55,83,30,Yes,Yes,7.6,65
2224,Female,6.1,89,70,89,80,12,No,Yes,4.6,69
2225,Female,7.9,66,56,88,49,10,Yes,Yes,6.9,59
2226,Female,6.6,81,95,56,35,21,Yes,No,8.0,71
2227,Female,3.4,65,72,65,76,13,Yes,Yes,6.4,61
2228,Female,4.5,51,72,90,80,25,Yes,No,5.8,71
2229,Female,5.8,56,90,79,83,30,No,No,6.5,84
2230,Female,7.7,84,55,63,35,22,Yes,Yes,7.1,69
2231,Male,9.4,70,73,47,33,24,No,No,7.6,65
2232,Male,6.7,79,72,58,91,24,Yes,No,6.6,70
2233,Female,8.9,88,90,84,35,22,Yes,No,4.2,74
2234,Male,6.6,77,66,52,83,16,Yes,Yes,6.4,72
2235,Male,1.2,85,64,62,68,26,Yes,Yes,7.3,63
2236,Male,5.7,66,38,59,81,22,Yes,No,8.0,66
2237,Female,9.2,80,57,57,77,21,Yes,No,5.4,72
2238,Male,5.6,84,58,87,97,27,Yes,No,5.8,74
2239,Female,7.1,63,44,49,71,22,No,No,6.6,61
2240,Female,9.5,68,33,86,92,21,Yes,No,4.7,70
2241,Male,2.0,84,77,100,46,26,Yes,No,8.0,71
2242,Male,9.2,90,74,66,80,17,Yes,Yes,4.6,71
2243,Female,2.0,80,73,40,75,16,Yes,Yes,6.1,57
2244,Male,6.5,69,46,88,37,24,Yes,No,7.2,59
2245,Male,7.9,98,68,57,99,23,Yes,No,5.0,73
2246,Male,5.1,65,52,85,80,25,Yes,No,6.4,64
2247,Male,5.6,89,70,89,74,16,Yes,Yes,6.8,71
2248,Male,7.0,66,65,75,74,19,Yes,No,6.8,66
2249,Female,5.3,66,79,48,95,26,No,No,6.9,74
2250,Male,4.6,83,70,73,73,22,Yes,Yes,7.7,66
2251,Female,2.3,97,77,94,68,13,Yes,Yes,6.8,69
2252,Male,3.6,88,73,80,65,21,Yes,Yes,6.5,71
2253,Male,9.6,67,81,81,97,11,Yes,Yes,5.1,67
2254,Female,7.5,64,58,46,95,30,Yes,Yes,5.5,72
2255,Male,7.4,67,45,49,78,12,Yes,Yes,6.9,59
2256,Female,6.0,94,70,72,83,21,Yes,Yes,7.8,71
2257,Female,2.9,84,48,83,70,25,Yes,No,4.0,67
2258,Female,7.6,88,70,53,52,13,Yes,No,8.0,65
2259,Male,3.0,76,67,86,82,21,Yes,No,5.2,65
2260,Female,8.5,71,80,82,60,25,Yes,Yes,7.1,77
2261,Male,7.9,75,45,80,75,21,Yes,Yes,6.8,68
2262,Male,3.6,69,76,82,62,22,Yes,No,6.8,69
2263,Male,6.8,65,50,40,66,24,Yes,Yes,5.1,60
2264,Male,7.8,72,58,50,80,26,Yes,No,5.1,64
2265,Female,6.4,78,95,86,61,16,Yes,No,6.5,75
2266,Male,7.8,84,92,82,69,22,Yes,Yes,6.0,75
2267,Male,5.6,91,52,86,70,16,Yes,No,6.8,64
2268,Female,7.1,71,58,55,82,21,Yes,Yes,7.6,64
2269,Male,2.3,88,60,72,32,10,Yes,Yes,7.9,50
2270,Male,8.9,100,50,66,76,16,Yes,No,5.2,69
2271,Female,6.9,66,79,82,48,30,Yes,Yes,7.9,80
2272,Female,3.1,79,58,61,81,15,Yes,No,5.1,60
2273,Female,4.5,67,90,79,50,28,Yes,Yes,6.6,71
2274,Female,6.1,83,85,81,65,26,Yes,Yes,5.9,76
2275,Male,5.9,83,45,67,69,22,Yes,Yes,7.7,67
2276,Male,5.4,76,70,87,94,22,Yes,No,7.5,76
2277,Male,5.9,73,46,75,72,21,Yes,Yes,7.6,71
2278,Female,3.2,87,82,85,56,22,No,Yes,6.7,72
2279,Male,5.0,93,58,43,79,15,Yes,No,6.2,60
2280,Female,7.1,92,45,53,70,26,Yes,Yes,5.4,63
2281,Male,6.0,82,77,75,54,21,Yes,No,6.6,70
2282,Male,7.0,96,81,99,59,18,Yes,No,6.9,76
2283,Male,1.8,67,77,83,74,11,Yes,No,7.1,65
2284,Male,5.7,77,68,66,41,22,Yes,No,6.8,67
2285,Female,9.6,53,72,92,97,26,Yes,Yes,4.7,77
2286,Female,3.6,66,94,42,55,25,Yes,Yes,6.3,64
2287,Male,7.3,65,70,89,53,24,Yes,No,6.7,66
2288,Female,9.2,91,81,82,35,14,Yes,Yes,6.9,71
2289,Male,9.2,65,76,57,70,16,Yes,No,7.6,66
2290,Male,7.1,82,50,42,59,22,Yes,Yes,6.7,54
2291,Male,2.4,52,45,59,92,14,Yes,Yes,7.4,55
2292,Female,6.7,96,42,52,77,26,Yes,Yes,6.5,73
2293,Male,2.2,88,72,52,92,25,Yes,No,7.3,70
2294,Male,3.3,90,80,88,71,16,Yes,Yes,6.3,72
2295,Female,4.2,83,74,67,70,16,Yes,No,5.5,64
2296,Female,2.4,58,51,54,82,22,Yes,No,7.0,58
2297,Female,8.6,95,57,61,87,26,Yes,Yes,7.5,78
2298,Male,6.3,84,53,72,79,18,Yes,Yes,5.7,63
2299,Male,6.4,86,69,64,43,21,Yes,No,5.4,65
2300,Male,6.5,86,77,68,82,21,Yes,Yes,7.5,76
2301,Male,9.4,74,71,82,34,21,Yes,No,6.9,68
2302,Female,7.2,77,85,60,81,20,No,Yes,5.2,76
2303,Male,5.0,56,78,74,51,26,Yes,Yes,7.0,69
2304,Female,1.7,90,64,65,70,21,Yes,No,6.7,61
2305,Female,3.8,86,36,53,78,26,Yes,Yes,5.9,61
2306,Female,6.4,84,69,87,59,21,Yes,Yes,7.1,69
2307,Male,5.7,84,52,86,76,21,Yes,Yes,7.2,68
2308,Female,1.6,74,65,70,44,22,Yes,Yes,5.2,58
2309,Female,6.0,90,78,72,74,24,Yes,Yes,7.7,80
2310,Female,8.4,78,74,56,85,23,Yes,No,7.3,76
2311,Male,5.3,91,62,43,35,24,Yes,Yes,7.3,61
2312,Male,9.4,80,57,65,80,19,Yes,Yes,7.3,72
2313,Male,4.6,78,68,60,75,26,Yes,No,7.3,74
2314,Female,7.6,82,80,82,69,30,Yes,Yes,5.3,82
2315,Female,9.5,59,80,83,72,14,Yes,Yes,6.3,72
2316,Male,7.0,54,51,70,75,19,Yes,No,6.2,58
2317,Male,3.4,61,85,98,82,21,Yes,No,6.4,71
2318,Female,3.2,69,66,88,91,21,Yes,No,7.8,70
2319,Female,6.1,64,80,81,70,27,Yes,No,7.1,75
2320,Female,7.5,55,54,60,83,23,Yes,Yes,4.1,63
2321,Male,5.7,55,49,85,31,17,Yes,No,6.1,54
2322,Female,4.7,85,82,96,98,25,Yes,Yes,6.2,83
2323,Female,8.8,74,83,77,81,16,Yes,Yes,5.7,74
2324,Female,6.6,76,72,51,80,18,Yes,Yes,6.9,69
2325,Male,6.1,78,70,55,85,22,No,Yes,5.2,69
2326,Male,1.5,97,50,84,60,22,Yes,Yes,6.7,56
2327,Female,9.8,87,55,78,87,23,Yes,No,4.6,70
2328,Female,9.3,72,34,60,79,22,Yes,Yes,5.7,61
2329,Female,9.7,98,65,98,77,17,Yes,Yes,7.9,74
2330,Male,6.8,88,63,95,73,21,Yes,Yes,4.5,73
2331,Male,7.1,94,74,84,35,22,Yes,Yes,6.7,75
2332,Female,7.1,90,40,60,63,22,Yes,No,5.0,63
2333,Female,9.6,89,54,68,52,17,Yes,Yes,4.3,61
2334,Male,7.7,69,71,93,73,11,No,Yes,6.2,72
2335,Female,7.0,65,70,82,88,17,No,Yes,6.8,72
2336,Female,3.4,66,32,86,58,21,Yes,No,7.9,55
2337,Male,6.2,60,74,42,75,22,Yes,Yes,5.3,63
2338,Male,4.0,86,42,75,83,10,Yes,Yes,6.4,55
2339,Female,4.7,84,72,73,93,26,Yes,Yes,4.9,73
2340,Female,3.6,62,91,47,74,26,Yes,Yes,7.0,72
2341,Female,7.9,64,36,81,85,25,Yes,Yes,7.0,68
2342,Male,7.2,91,76,79,61,11,Yes,No,6.9,68
2343,Female,5.2,65,45,44,50,20,Yes,No,6.3,53
2344,Male,8.6,65,72,86,70,24,Yes,No,6.2,79
2345,Male,3.3,56,90,75,77,22,Yes,Yes,6.8,75
2346,Female,3.6,65,49,62,78,29,Yes,Yes,6.2,59
2347,Male,7.8,72,82,52,58,13,Yes,Yes,7.6,58
2348,Male,6.8,77,82,76,69,23,Yes,No,6.9,78
2349,Male,7.6,81,60,74,33,16,No,No,6.7,56
2350,Female,6.4,67,67,56,99,10,Yes,No,7.2,63
2351,Female,2.5,53,79,64,52,12,Yes,Yes,5.0,51
2352,Male,4.7,51,41,81,94,24,Yes,Yes,5.5,57
2353,Male,8.0,83,60,79,95,21,Yes,Yes,6.7,76
2354,Female,2.1,72,82,72,34,17,Yes,No,7.5,63
2355,Male,7.5,80,49,94,96,25,Yes,No,6.6,73
2356,Female,5.7,86,81,69,81,16,Yes,No,5.2,62
2357,Male,7.6,84,82,79,66,24,Yes,Yes,5.0,74
2358,Male,7.9,75,68,49,98,21,Yes,Yes,7.7,74
2359,Male,8.2,55,53,49,93,25,Yes,No,7.8,64
2360,Female,7.1,83,58,95,41,19,Yes,No,7.0,67
2361,Male,5.3,60,87,85,75,23,Yes,Yes,5.6,74
2362,Male,1.4,87,68,61,33,16,Yes,Yes,7.6,57
2363,Female,4.4,88,42,87,79,16,Yes,Yes,7.5,63
2364,Female,6.5,92,68,72,84,13,Yes,Yes,5.4,64
2365,Male,6.3,80,45,90,84,16,Yes,Yes,5.8,68
2366,Male,6.5,98,92,81,56,22,Yes,No,7.6,79
2367,Female,10.0,78,70,76,61,21,Yes,Yes,5.0,71
2368,Female,6.7,56,92,84,53,27,No,Yes,7.4,75
2369,Male,3.1,86,39,81,75,22,Yes,Yes,7.5,61
2370,Male,7.5,85,50,48,56,25,Yes,No,5.0,59
2371,Male,9.4,84,78,49,64,20,No,No,6.0,70
2372,Male,8.3,76,76,72,74,14,Yes,Yes,7.3,76
2373,Male,6.2,75,30,54,54,26,Yes,No,6.0,51
2374,Male,3.3,82,54,72,59,20,Yes,No,7.8,56
2375,Female,6.6,55,67,93,74,25,Yes,Yes,5.4,76
2376,Male,7.0,89,91,64,84,12,Yes,Yes,7.4,73
2377,Female,1.3,73,34,57,100,26,Yes,No,6.7,57
2378,Female,1.2,80,45,66,80,23,Yes,No,5.7,61
2379,Male,1.1,50,87,80,68,26,Yes,No,4.6,66
2380,Male,3.7,88,79,55,56,22,Yes,No,7.0,72
2381,Female,6.7,72,90,55,71,18,Yes,No,5.0,71
2382,Female,4.9,56,64,80,77,26,Yes,Yes,6.1,68
2383,Female,7.6,88,32,91,70,13,No,Yes,5.6,65
2384,Male,6.7,69,80,78,72,17,Yes,Yes,7.8,70
2385,Male,1.1,80,67,75,77,23,Yes,Yes,7.7,69
2386,Female,6.8,81,34,55,56,21,Yes,No,5.4,56
2387,Female,7.4,66,44,79,70,26,Yes,Yes,6.8,71
2388,Male,2.2,90,68,84,75,25,Yes,No,6.6,76
2389,Male,6.4,51,58,53,83,21,No,Yes,4.4,61
2390,Male,7.9,80,30,80,85,30,Yes,No,7.9,68
2391,Male,7.3,87,82,57,81,21,Yes,Yes,7.0,76
2392,Male,6.6,51,61,94,38,20,Yes,Yes,7.4,62
2393,Male,5.4,86,72,96,97,21,Yes,No,7.8,85
2394,Male,7.7,76,92,71,79,18,Yes,No,6.8,77
2395,Male,2.0,86,45,60,85,21,Yes,No,7.7,59
2396,Male,2.1,91,43,69,60,22,Yes,Yes,5.6,57
2397,Female,7.9,97,87,81,92,18,Yes,Yes,4.9,75
2398,Male,2.3,66,44,50,62,29,Yes,Yes,7.3,55
2399,Female,6.9,92,71,78,76,26,Yes,Yes,6.7,81
2400,Male,6.0,94,80,58,93,25,Yes,No,7.2,76
2401,Male,7.1,53,56,100,37,29,Yes,No,5.9,64
2402,Male,1.0,67,45,82,66,22,Yes,No,6.1,58
2403,Male,6.6,85,60,57,79,16,Yes,Yes,6.6,68
2404,Female,8.5,57,53,76,75,26,Yes,No,5.6,71
2405,Female,7.1,87,59,85,95,21,Yes,Yes,7.4,78
2406,Male,4.6,66,58,81,84,24,Yes,No,7.1,67
2407,Female,6.9,63,51,44,72,25,Yes,Yes,6.7,58
2408,Male,2.6,58,89,86,70,29,Yes,Yes,4.7,79
2409,Male,9.2,58,55,85,50,25,Yes,Yes,6.5,67
2410,Male,3.2,95,73,72,59,24,Yes,No,6.6,68
2411,Female,4.1,96,46,86,32,25,Yes,Yes,5.2,64
2412,Female,9.3,96,88,56,49,20,Yes,Yes,4.2,73
2413,Male,7.4,84,76,86,63,12,Yes,No,6.9,71
2414,Male,7.2,61,60,59,73,21,Yes,Yes,6.2,71
2415,Male,6.7,88,63,76,86,26,Yes,Yes,6.5,73
2416,Male,6.1,50,71,76,50,23,No,Yes,6.1,68
2417,Female,6.1,93,50,53,96,23,Yes,Yes,5.0,66
2418,Female,3.7,57,89,63,76,21,Yes,No,6.8,71
2419,Female,7.0,80,74,88,30,23,Yes,No,5.5,73
2420,Male,9.3,68,75,91,44,30,Yes,Yes,6.6,79
2421,Male,5.8,71,43,64,40,23,Yes,No,4.2,56
2422,Female,3.7,90,65,76,85,18,Yes,Yes,6.8,71
2423,Male,8.2,91,51,72,62,14,Yes,Yes,4.8,60
2424,Male,7.0,86,95,81,49,13,Yes,Yes,6.5,69
2425,Female,1.4,81,69,85,54,11,No,Yes,6.0,54
2426,Male,6.3,80,50,87,85,25,No,Yes,6.6,65
2427,Female,7.3,95,58,75,70,26,Yes,No,5.0,77
2428,Female,4.8,89,69,76,42,28,No,No,6.9,67
2429,Male,7.4,80,76,74,74,25,Yes,Yes,5.8,75
2430,Male,6.2,68,89,83,63,20,Yes,No,5.7,72
2431,Female,6.1,93,73,68,95,16,Yes,No,6.7,73
2432,Male,4.6,79,76,55,75,27,Yes,No,6.6,74
2433,Female,7.8,50,33,78,92,16,Yes,No,6.8,62
2434,Male,9.5,84,52,49,97,21,Yes,Yes,7.3,68
2435,Male,9.6,90,52,60,85,29,Yes,No,7.1,75
2436,Male,7.3,80,66,96,40,21,Yes,Yes,7.0,70
2437,Female,6.7,80,61,59,41,22,Yes,No,5.0,60
2438,Female,6.9,73,68,78,47,26,Yes,Yes,5.2,73
2439,Female,6.4,95,94,83,52,21,Yes,Yes,4.6,77
2440,Male,6.3,69,68,77,49,21,Yes,Yes,6.5,68
2441,Male,4.2,81,80,59,70,15,No,Yes,6.9,67
2442,Female,7.9,84,63,64,33,25,Yes,Yes,7.3,70
2443,Female,9.3,71,74,63,70,20,Yes,No,6.7,72
2444,Female,1.3,88,71,56,74,24,Yes,Yes,7.1,62
2445,Male,8.0,99,55,88,59,25,Yes,No,7.7,75
2446,Female,3.8,90,70,74,94,21,Yes,Yes,7.1,71
2447,Female,6.4,62,95,71,69,17,Yes,No,5.7,70
2448,Male,5.1,83,68,92,57,21,Yes,Yes,5.5,70
2449,Male,6.4,83,48,68,96,26,No,Yes,4.7,72
2450,Male,9.9,82,70,73,99,22,Yes,Yes,6.0,79
2451,Male,7.2,64,66,82,78,24,Yes,No,6.5,74
2452,Male,7.8,87,81,88,86,28,Yes,No,6.5,89
2453,Female,3.0,87,61,84,81,26,Yes,Yes,6.8,72
2454,Male,7.5,84,74,41,73,20,Yes,Yes,7.0,76
2455,Male,2.6,69,53,49,61,24,Yes,No,5.2,57
2456,Male,8.0,76,81,80,52,29,No,Yes,5.0,71
2457,Male,5.7,83,72,81,45,16,Yes,No,6.8,67
2458,Male,1.0,77,65,85,72,25,Yes,Yes,7.7,69
2459,Male,2.0,82,50,78,76,11,Yes,Yes,5.1,58
2460,Male,6.3,80,47,74,85,12,Yes,Yes,6.7,63
2461,Female,5.4,84,73,64,30,30,Yes,Yes,6.5,68
2462,Female,7.4,90,72,48,76,28,Yes,No,6.6,71
2463,Male,7.5,85,72,68,55,27,Yes,No,5.8,72
2464,Female,6.6,61,75,68,30,24,Yes,Yes,6.7,63
2465,Female,8.7,77,50,95,89,22,No,No,6.6,72
2466,Female,6.2,88,54,74,87,22,Yes,Yes,6.6,71
2467,Male,6.5,89,47,73,33,15,No,Yes,6.9,61
2468,Male,1.4,86,89,80,69,21,Yes,Yes,5.7,72
2469,Male,9.6,90,65,100,85,22,Yes,No,6.6,77
2470,Male,8.3,86,92,84,81,22,Yes,No,6.6,84
2471,Male,1.5,88,51,57,69,26,Yes,No,6.5,64
2472,Male,1.5,97,59,78,41,21,Yes,No,7.4,59
2473,Male,5.2,89,59,77,30,19,Yes,No,5.5,59
2474,Female,7.0,65,67,76,82,25,Yes,No,5.4,72
2475,Female,6.9,74,81,55,31,17,Yes,No,7.9,61
2476,Male,8.3,80,47,97,69,23,Yes,No,7.8,74
2477,Male,6.8,86,93,99,73,13,Yes,Yes,6.0,76
2478,Female,7.8,97,59,57,69,26,Yes,Yes,6.7,72
2479,Male,3.4,87,56,93,32,12,Yes,Yes,4.3,51
2480,Male,2.4,85,93,72,50,18,Yes,Yes,5.3,65
2481,Male,1.4,59,30,70,40,16,Yes,No,7.3,46
2482,Female,1.4,73,90,55,80,23,Yes,Yes,6.7,69
2483,Female,6.2,77,70,73,99,28,Yes,No,6.6,83
2484,Male,2.4,75,62,66,80,21,Yes,Yes,6.5,62
2485,Male,6.8,69,31,51,72,17,Yes,Yes,6.8,54
2486,Male,6.9,84,74,90,59,22,Yes,Yes,5.0,75
2487,Male,4.2,73,81,40,53,23,Yes,No,6.2,59
2488,Male,4.2,84,80,68,31,26,Yes,Yes,7.9,63
2489,Male,4.5,93,78,96,30,23,Yes,Yes,7.3,66
2490,Male,9.6,88,52,78,51,19,Yes,No,6.7,70
2491,Female,3.1,53,79,50,92,26,Yes,No,5.9,67
2492,Male,9.9,94,79,58,100,17,Yes,Yes,5.3,84
2493,Male,6.3,84,77,88,71,24,Yes,Yes,8.0,76
2494,Male,7.9,81,60,60,79,13,Yes,Yes,7.0,65
2495,Male,9.8,83,77,54,43,28,Yes,No,7.2,79
2496,Male,3.7,63,95,75,59,24,Yes,Yes,6.4,79
2497,Male,7.4,84,58,88,59,22,Yes,Yes,7.8,77
2498,Male,7.7,89,80,80,54,14,Yes,Yes,6.7,74
2499,Male,6.7,68,58,81,56,16,Yes,Yes,7.2,66
2500,Female,7.2,70,44,61,73,11,Yes,No,7.3,58
2501,Male,7.0,75,63,87,89,25,Yes,Yes,6.9,78
2502,Male,7.5,86,54,50,41,24,Yes,Yes,6.0,59
